trip_id,segment_id,ts,seq,lat,lng,speed_mps,accel_mps2,jerk_mps3,odometer_m
1757737581_000050__376297091,1757737581_000050,1757747474,16,40.6975814,-73.949588,12.797,0.999,3.745,184.79
1757737581_000050__376297091,1757737581_000050,1757747475,17,40.6976069,-73.9494515,12.416,-0.381,-1.38,196.64
1757737581_000050__376297091,1757737581_000050,1757747476,18,40.6976262,-73.9493131,0.0,-12.416,-12.035,208.51
1757737581_000050__376297091,1757737581_000050,1757747477,19,40.6976428,-73.9491741,0.0,0.0,12.416,220.37
1757737581_000050__376297091,1757737581_000050,1757747478,20,40.6976595,-73.9490352,0.0,0.0,0.0,232.23
1757737581_000050__376297091,1757737581_000050,1757747479,21,40.6976761,-73.9488962,0.0,0.0,0.0,244.09
1757737581_000050__376297091,1757737581_000050,1757747480,22,40.6976919,-73.948757,0.0,0.0,0.0,255.96
1757737581_000050__376297091,1757737581_000050,1757747481,23,40.6977077,-73.9486178,0.0,0.0,0.0,267.82
1757737581_000050__376297091,1757737581_000050,1757747482,24,40.6977234,-73.9484787,0.0,0.0,0.0,279.68
1757737581_000050__376297091,1757737581_000050,1757747483,25,40.6977392,-73.9483395,0.0,0.0,0.0,291.54
1757737581_000050__376297091,1757737581_000050,1757747484,26,40.697755,-73.9482003,0.0,0.0,0.0,303.4
1757737581_000050__376297091,1757737581_000050,1757747485,27,40.6977708,-73.9480612,10.918,10.918,10.918,315.27
1757737581_000050__376297091,1757737581_000050,1757747486,28,40.6977865,-73.947922,12.321,1.403,-9.514,327.13
1757737581_000050__376297091,1757737581_000050,1757747487,29,40.6978023,-73.9477829,12.392,0.071,-1.333,338.99
1757737581_000050__376297091,1757737581_000050,1757747488,30,40.6978181,-73.9476437,11.784,-0.608,-0.678,350.85
1757737581_000050__376297091,1757737581_000050,1757747489,31,40.6978339,-73.9475045,9.694,-2.09,-1.483,362.72
1757737581_000050__376297091,1757737581_000050,1757747490,32,40.6978461,-73.9473648,10.192,0.498,2.589,374.58
1757737581_000050__376297091,1757737581_000050,1757747491,33,40.6978582,-73.947225,9.98,-0.213,-0.711,386.44
1757737581_000050__376297091,1757737581_000050,1757747492,34,40.6978748,-73.947086,10.433,0.454,0.666,398.3
1757737581_000050__376297091,1757737581_000050,1757747493,35,40.6978914,-73.946947,11.956,1.522,1.069,410.16
1757737581_000050__376297091,1757737581_000050,1757747494,36,40.697908,-73.946808,10.89,-1.066,-2.588,422.02
1757737581_000035__300119278,1757737581_000035,1757747538,0,40.898564,-73.804981,7.781,0.0,0.0,0.0
1757737581_000035__300119278,1757737581_000035,1757747539,1,40.8985872,-73.804842,7.626,-0.155,-0.155,11.97
1757737581_000035__300119278,1757737581_000035,1757747540,2,40.8985938,-73.8046995,8.523,0.896,1.051,23.96
1757737581_000035__300119278,1757737581_000035,1757747541,3,40.8986359,-73.8046106,8.647,0.124,-0.772,32.78
1757737581_000035__300119278,1757737581_000035,1757747542,4,40.898743,-73.8046275,7.975,-0.671,-0.795,44.77
1757737581_000035__300119278,1757737581_000035,1757747543,5,40.8988501,-73.8046443,8.274,0.299,0.97,56.77
1757737581_000035__300119278,1757737581_000035,1757747544,6,40.8989573,-73.8046612,6.217,-2.057,-2.356,68.76
1757737581_000035__300119278,1757737581_000035,1757747545,7,40.8990644,-73.804678,5.869,-0.348,1.709,80.76
1757737581_000035__300119278,1757737581_000035,1757747546,8,40.8991715,-73.8046948,9.287,3.418,3.767,92.75
1757737581_000035__300119278,1757737581_000035,1757747547,9,40.8992786,-73.8047116,5.778,-3.509,-6.927,104.74
1757737581_000035__300119278,1757737581_000035,1757747548,10,40.8993858,-73.804728,8.111,2.332,5.841,116.74
1757737581_000035__300119278,1757737581_000035,1757747549,11,40.8994929,-73.8047446,6.623,-1.488,-3.82,128.73
1757737581_000035__300119278,1757737581_000035,1757747550,12,40.8996,-73.8047613,9.023,2.4,3.888,140.73
1757737581_000035__300119278,1757737581_000035,1757747551,13,40.8997072,-73.8047779,6.793,-2.23,-4.63,152.72
1757737581_000035__300119278,1757737581_000035,1757747552,14,40.8998143,-73.8047945,7.087,0.295,2.525,164.72
1757737581_000035__300119278,1757737581_000035,1757747553,15,40.8999214,-73.8048112,10.654,3.566,3.271,176.71
1757737581_000035__300119278,1757737581_000035,1757747554,16,40.9000286,-73.8048278,9.694,-0.96,-4.526,188.71
1757737581_000035__300119278,1757737581_000035,1757747555,17,40.9001357,-73.8048444,7.529,-2.164,-1.205,200.7
1757737581_000035__300119278,1757737581_000035,1757747556,18,40.9001867,-73.8047654,8.693,1.164,3.328,209.44
1757737581_000035__300119278,1757737581_000035,1757747557,19,40.9002012,-73.804624,8.729,0.036,-1.128,221.43
1757737581_000035__300119278,1757737581_000035,1757747558,20,40.9002164,-73.8044827,5.594,-3.135,-3.171,233.43
1757737581_000035__300119278,1757737581_000035,1757747559,21,40.9002323,-73.8043415,7.539,1.945,5.079,245.42
1757737581_000035__300119278,1757737581_000035,1757747560,22,40.9002497,-73.8042007,6.919,-0.621,-2.566,257.41
1757737581_000035__300119278,1757737581_000035,1757747561,23,40.9002671,-73.8040599,7.05,0.131,0.752,269.41
1757737581_000035__300119278,1757737581_000035,1757747562,24,40.9002844,-73.803919,7.655,0.605,0.474,281.4
1757737581_000035__300119278,1757737581_000035,1757747563,25,40.9003018,-73.8037782,6.697,-0.958,-1.563,293.4
1757737581_000035__300119278,1757737581_000035,1757747564,26,40.9003192,-73.8036373,7.988,1.29,2.248,305.39
1757737581_000035__300119278,1757737581_000035,1757747565,27,40.9003351,-73.8034962,7.229,-0.758,-2.049,317.39
1757737581_000035__300119278,1757737581_000035,1757747566,28,40.900351,-73.803355,6.911,-0.319,0.44,329.38
1757737581_000019__1925527091,1757737581_000019,1757747572,0,40.660409,-73.855752,14.758,0.0,0.0,0.0
1757737581_000019__1925527091,1757737581_000019,1757747573,1,40.6604071,-73.8556059,12.101,-2.657,-2.657,12.33
1757737581_000019__1925527091,1757737581_000019,1757747574,2,40.6604259,-73.8554596,10.827,-1.274,1.383,24.84
1757737581_000019__1925527091,1757737581_000019,1757747575,3,40.6604471,-73.8553139,10.402,-0.425,0.849,37.35
1757737581_000019__1925527091,1757737581_000019,1757747576,4,40.6604682,-73.8551682,12.323,1.921,2.345,49.86
1757737581_000019__1925527091,1757737581_000019,1757747577,5,40.6604893,-73.8550225,17.403,5.08,3.159,62.38
1757737581_000019__1925527091,1757737581_000019,1757747578,6,40.6605015,-73.8548754,10.345,-7.058,-12.138,74.87
1757737581_000019__1925527091,1757737581_000019,1757747579,7,40.660509,-73.8547274,9.457,-0.888,6.17,87.37
1757737581_000019__1925527091,1757737581_000019,1757747580,8,40.6605294,-73.8545816,10.068,0.61,1.498,99.88
1757737581_000019__1925527091,1757737581_000019,1757747581,9,40.660551,-73.854436,7.782,-2.286,-2.897,112.39
1757737014_000011__398420760,1757737014_000011,1757747593,0,40.7571,-73.966025,12.21,0.0,0.0,0.0
1757737014_000011__398420760,1757737014_000011,1757747594,1,40.7570474,-73.9659002,14.469,2.259,2.259,12.03
1757737014_000011__398420760,1757737014_000011,1757747595,2,40.7569947,-73.9657755,13.627,-0.842,-3.101,24.06
1757737014_000011__398420760,1757737014_000011,1757747596,3,40.756942,-73.9656507,12.195,-1.432,-0.59,36.09
1757737014_000011__398420760,1757737014_000011,1757747597,4,40.7568893,-73.965526,11.087,-1.109,0.323,48.12
1757737014_000011__398420760,1757737014_000011,1757747598,5,40.7568366,-73.9654013,13.124,2.038,3.146,60.15
1757737014_000011__398420760,1757737014_000011,1757747599,6,40.7567839,-73.9652766,9.835,-3.289,-5.327,72.18
1757737014_000011__398420760,1757737014_000011,1757747600,7,40.7567312,-73.9651518,12.953,3.118,6.407,84.21
1757737014_000011__398420760,1757737014_000011,1757747601,8,40.7566785,-73.9650271,11.477,-1.476,-4.594,96.24
1757737014_000011__398420760,1757737014_000011,1757747602,9,40.7566261,-73.9649022,14.806,3.328,4.804,108.27
1757737014_000011__398420760,1757737014_000011,1757747603,10,40.7565736,-73.9647772,14.843,0.038,-3.29,120.3
1757737014_000011__398420760,1757737014_000011,1757747604,11,40.7565212,-73.9646523,10.124,-4.719,-4.757,132.33
1757737014_000011__398420760,1757737014_000011,1757747605,12,40.7564688,-73.9645274,10.785,0.661,5.38,144.36
1757737014_000011__398420760,1757737014_000011,1757747606,13,40.7564163,-73.9644025,0.0,-10.785,-11.445,156.38
1757737014_000011__398420760,1757737014_000011,1757747607,14,40.7564175,-73.9642979,0.0,0.0,10.785,165.19
1757737014_000011__398420760,1757737014_000011,1757747608,15,40.7565123,-73.964229,0.0,0.0,0.0,177.22
1757737014_000011__398420760,1757737014_000011,1757747609,16,40.756607,-73.9641601,0.0,0.0,0.0,189.25
1757737014_000011__398420760,1757737014_000011,1757747610,17,40.7567018,-73.9640912,0.0,0.0,0.0,201.28
1757737014_000011__398420760,1757737014_000011,1757747611,18,40.7567965,-73.9640223,0.0,0.0,0.0,213.31
1757737014_000011__398420760,1757737014_000011,1757747612,19,40.7568913,-73.9639534,0.0,0.0,0.0,225.34
1757737014_000011__398420760,1757737014_000011,1757747613,20,40.7569861,-73.9638845,0.0,0.0,0.0,237.37
1757737014_000011__398420760,1757737014_000011,1757747614,21,40.7570816,-73.9638176,0.0,0.0,0.0,249.4
1757737014_000011__398420760,1757737014_000011,1757747615,22,40.7571762,-73.9637482,0.0,0.0,0.0,261.43
1757737014_000011__398420760,1757737014_000011,1757747616,23,40.7572709,-73.9636791,0.0,0.0,0.0,273.45
1757737014_000011__398420760,1757737014_000011,1757747617,24,40.7573666,-73.9636125,0.0,0.0,0.0,285.48
1757737014_000011__398420760,1757737014_000011,1757747618,25,40.7574608,-73.9635424,0.0,0.0,0.0,297.51
1757737014_000011__398420760,1757737014_000011,1757747619,26,40.7575549,-73.963472,0.0,0.0,0.0,309.54
1757737014_000011__398420760,1757737014_000011,1757747620,27,40.7576497,-73.9634031,11.325,11.325,11.325,321.57
1757737014_000011__398420760,1757737014_000011,1757747621,28,40.7577447,-73.9633347,12.114,0.789,-10.535,333.6
1757737014_000011__398420760,1757737014_000011,1757747622,29,40.7578397,-73.9632665,14.921,2.807,2.018,345.63
1757737014_000011__398420760,1757737014_000011,1757747623,30,40.7579351,-73.9631991,12.254,-2.666,-5.473,357.66
1757737014_000011__398420760,1757737014_000011,1757747624,31,40.7580304,-73.9631314,11.086,-1.168,1.498,369.69
1757737014_000011__398420760,1757737014_000011,1757747625,32,40.7581256,-73.9630636,11.832,0.745,1.913,381.72
1757737014_000011__398420760,1757737014_000011,1757747626,33,40.7582208,-73.9629958,12.312,0.48,-0.265,393.75
1757737014_000011__398420760,1757737014_000011,1757747627,34,40.758316,-73.962928,12.03,-0.281,-0.761,405.78
1757737014_000036__542238321,1757737014_000036,1757747675,0,40.827873,-73.813166,13.424,0.0,0.0,0.0
1757737014_000036__542238321,1757737014_000036,1757747676,1,40.8278446,-73.8133016,13.256,-0.168,-0.168,11.84
1757737014_000036__542238321,1757737014_000036,1757747677,2,40.8278161,-73.8134372,18.404,5.148,5.316,23.68
1757737014_000036__542238321,1757737014_000036,1757747678,3,40.8277433,-73.8134867,14.35,-4.054,-9.201,32.78
1757737014_000036__542238321,1757737014_000036,1757747679,4,40.827652,-73.8135388,13.733,-0.617,3.436,43.84
1757737014_000036__542238321,1757737014_000036,1757747680,5,40.8275927,-73.8136554,13.718,-0.014,0.603,55.66
1757737014_000036__542238321,1757737014_000036,1757747681,6,40.8275346,-73.8137733,15.683,1.964,1.978,67.5
1757737014_000036__542238321,1757737014_000036,1757747682,7,40.8274753,-73.8138901,13.473,-2.21,-4.174,79.33
1757737014_000036__542238321,1757737014_000036,1757747683,8,40.8274161,-73.814007,13.268,-0.205,2.005,91.17
1757737014_000036__542238321,1757737014_000036,1757747684,9,40.8273568,-73.8141239,12.527,-0.741,-0.535,103.01
1757737014_000036__542238321,1757737014_000036,1757747685,10,40.8272975,-73.8142407,14.426,1.899,2.64,114.85
1757737014_000036__542238321,1757737014_000036,1757747686,11,40.8272379,-73.8143573,13.032,-1.394,-3.294,126.68
1757737014_000036__542238321,1757737014_000036,1757747687,12,40.8271784,-73.814474,13.834,0.802,2.197,138.52
1757737014_000036__542238321,1757737014_000036,1757747688,13,40.8271189,-73.8145906,16.544,2.711,1.909,150.36
1757737014_000036__542238321,1757737014_000036,1757747689,14,40.8270607,-73.8147084,13.65,-2.894,-5.605,162.2
1757737014_000036__542238321,1757737014_000036,1757747690,15,40.8270027,-73.8148264,13.422,-0.228,2.666,174.03
1757737014_000036__542238321,1757737014_000036,1757747691,16,40.8269447,-73.8149444,12.509,-0.913,-0.685,185.87
1757737014_000036__542238321,1757737014_000036,1757747692,17,40.8268713,-73.8149683,11.556,-0.954,-0.041,194.29
1757737014_000036__542238321,1757737014_000036,1757747693,18,40.8267814,-73.8148928,7.152,-4.404,-3.45,206.12
1757737014_000036__542238321,1757737014_000036,1757747694,19,40.8266916,-73.8148174,12.823,5.671,10.075,217.96
1757737014_000036__542238321,1757737014_000036,1757747695,20,40.8266017,-73.8147419,11.603,-1.22,-6.891,229.8
1757737014_000036__542238321,1757737014_000036,1757747696,21,40.8265119,-73.8146665,11.762,0.16,1.38,241.64
1757737014_000036__542238321,1757737014_000036,1757747697,22,40.826422,-73.814591,13.664,1.902,1.742,253.47
1757737014_000005__1253277957,1757737014_000005,1757747753,0,40.866081,-73.828994,7.478,0.0,0.0,0.0
1757737014_000005__1253277957,1757737014_000005,1757747754,1,40.8661683,-73.8289132,6.974,-0.505,-0.505,11.85
1757737014_000005__1253277957,1757737014_000005,1757747755,2,40.866249,-73.8288217,6.827,-0.146,0.359,23.67
1757737014_000005__1253277957,1757737014_000005,1757747756,3,40.8663255,-73.8287237,7.224,0.397,0.543,35.51
1757737014_000005__1253277957,1757737014_000005,1757747757,4,40.8664091,-73.8286366,6.605,-0.619,-1.016,47.35
1757737014_000005__1253277957,1757737014_000005,1757747758,5,40.866494,-73.8285514,4.859,-1.746,-1.127,59.2
1757737014_000005__1253277957,1757737014_000005,1757747759,6,40.8665792,-73.8284668,7.545,2.685,4.431,71.04
1757737014_000005__1253277957,1757737014_000005,1757747760,7,40.866663,-73.8283822,7.457,-0.087,-2.773,82.77
1757737014_000005__1253277957,1757737014_000005,1757747761,8,40.8667258,-73.8282761,6.767,-0.69,-0.603,94.1
1757737014_000005__1253277957,1757737014_000005,1757747762,9,40.8668062,-73.828184,5.292,-1.475,-0.785,105.93
1757737014_000005__1253277957,1757737014_000005,1757747763,10,40.866883,-73.8281716,6.783,1.491,2.966,114.54
1757737014_000005__1253277957,1757737014_000005,1757747764,11,40.8669375,-73.8282926,7.218,0.435,-1.056,126.38
1757737014_000005__1253277957,1757737014_000005,1757747765,12,40.866995,-73.8284111,7.331,0.113,-0.322,138.23
1757737014_000005__1253277957,1757737014_000005,1757747766,13,40.8670526,-73.8285296,7.92,0.589,0.476,150.07
1757737014_000005__1253277957,1757737014_000005,1757747767,14,40.8671105,-73.8286479,5.916,-2.004,-2.593,161.92
1757737014_000005__1253277957,1757737014_000005,1757747768,15,40.8671633,-73.8287701,6.27,0.354,2.359,173.75
1757737014_000005__1253277957,1757737014_000005,1757747769,16,40.8672033,-73.8289005,5.352,-0.919,-1.273,185.59
1757737014_000005__1253277957,1757737014_000005,1757747770,17,40.867237,-73.8290341,6.229,0.877,1.796,197.43
1757737014_000005__1253277957,1757737014_000005,1757747771,18,40.8672576,-73.8291721,6.786,0.557,-0.32,209.26
1757737014_000005__1253277957,1757737014_000005,1757747772,19,40.8672685,-73.8293122,7.056,0.27,-0.287,221.1
1757737014_000005__1253277957,1757737014_000005,1757747773,20,40.8672693,-73.829453,5.785,-1.271,-1.541,232.94
1757737014_000005__1253277957,1757737014_000005,1757747774,21,40.8672509,-73.8295917,6.162,0.377,1.648,244.78
1757737014_000005__1253277957,1757737014_000005,1757747775,22,40.8672241,-73.829728,6.832,0.67,0.293,256.62
1757737014_000005__1253277957,1757737014_000005,1757747776,23,40.8671885,-73.8298608,7.375,0.542,-0.127,268.47
1757737014_000005__1253277957,1757737014_000005,1757747777,24,40.8671527,-73.8299934,5.42,-1.955,-2.497,280.31
1757737014_000005__1253277957,1757737014_000005,1757747778,25,40.8671169,-73.8301261,7.517,2.097,4.052,292.16
1757737014_000005__1253277957,1757737014_000005,1757747779,26,40.8670812,-73.8302588,8.098,0.581,-1.516,304.0
1757737014_000005__1253277957,1757737014_000005,1757747780,27,40.8670454,-73.8303915,6.492,-1.606,-2.187,315.85
1757737014_000005__1253277957,1757737014_000005,1757747781,28,40.8670096,-73.8305242,7.562,1.07,2.676,327.7
1757737014_000005__1253277957,1757737014_000005,1757747782,29,40.8670104,-73.8306647,5.181,-2.38,-3.45,339.51
1757737014_000005__1253277957,1757737014_000005,1757747783,30,40.8670335,-73.8308007,7.279,2.097,4.478,351.23
1757737014_000005__1253277957,1757737014_000005,1757747784,31,40.8671063,-73.8309028,7.212,-0.066,-2.164,363.03
1757737014_000005__1253277957,1757737014_000005,1757747785,32,40.8672045,-73.8309533,8.236,1.023,1.09,374.75
1757737014_000005__1253277957,1757737014_000005,1757747786,33,40.8673058,-73.8309972,6.963,-1.272,-2.296,386.6
1757737014_000005__1253277957,1757737014_000005,1757747787,34,40.867407,-73.831041,6.484,-0.479,0.793,398.45
1757737581_000085__2048370340,1757737581_000085,1757747820,0,40.834871,-73.906281,8.75,0.0,0.0,0.0
1757737581_000085__2048370340,1757737581_000085,1757747821,1,40.8348265,-73.9061486,7.809,-0.941,-0.941,12.19
1757737581_000085__2048370340,1757737581_000085,1757747822,2,40.8347695,-73.9060591,10.235,2.426,3.367,22.03
1757737581_000085__2048370340,1757737581_000085,1757747823,3,40.8346692,-73.9061176,9.286,-0.949,-3.375,34.21
1757737581_000085__2048370340,1757737581_000085,1757747824,4,40.834569,-73.9061761,8.098,-1.188,-0.239,46.4
1757737581_000085__2048370340,1757737581_000085,1757747825,5,40.8344687,-73.9062345,8.519,0.421,1.609,58.58
1757737581_000085__2048370340,1757737581_000085,1757747826,6,40.8343685,-73.906293,8.207,-0.311,-0.732,70.77
1757737581_000085__2048370340,1757737581_000085,1757747827,7,40.8342682,-73.9063515,9.095,0.887,1.199,82.96
1757737581_000085__2048370340,1757737581_000085,1757747828,8,40.8341672,-73.9064075,0.0,-9.095,-9.982,95.14
1757737581_000085__2048370340,1757737581_000085,1757747829,9,40.8340654,-73.9064614,0.0,0.0,9.095,107.32
1757737581_000085__2048370340,1757737581_000085,1757747830,10,40.8339637,-73.9065153,0.0,0.0,0.0,119.51
1757737581_000085__2048370340,1757737581_000085,1757747831,11,40.833862,-73.9065691,0.0,0.0,0.0,131.69
1757737581_000085__2048370340,1757737581_000085,1757747832,12,40.8337603,-73.906623,0.0,0.0,0.0,143.88
1757737581_000085__2048370340,1757737581_000085,1757747833,13,40.8336588,-73.9066775,0.0,0.0,0.0,156.06
